"id","created_at","updated_at","deleted_at","etternavn","fornavn","kjonn","fodt","dod","bibsys_id","wikidata_id"
1842,"2019-08-16 11:01:33","2019-08-16 11:01:33",,"Enge","Martin","m",,,,
216,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Engelbretsdatter","Dorthe","f",,,,
2074,"2019-08-16 11:01:57","2019-08-16 11:01:57",,"Engelbretsen","P.","m",,,,
2346,"2019-08-16 11:02:15","2019-08-16 11:02:15",,"Engelstad","Carl Fredrik","m",,,,
4193,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Engelstad","Ellen","f",,,,
3449,"2019-08-16 11:03:52","2019-09-01 21:18:06",,"Englund","Carl-Emil",,,,,
3618,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Erbe","Berit","f",,,,
4164,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Erhard","Kjell","m",,,,
30,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Erichsen","Andreas Emil","m",,,,
2244,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Erichsen","Andreas","m",,,,
2633,"2019-08-16 11:02:37","2019-08-16 11:02:37",,"Erichsen","Olaf Wilhelm","m",,,,
2829,"2019-08-16 11:02:58","2019-08-16 11:02:58",,"Erichsen","O.W.","m",,,,
3924,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Ericsson","Kjersti","f",,,,
324,"2019-08-16 10:59:23","2019-08-16 10:59:23",,"Eriksen","L.","m",,,,
372,"2019-08-16 10:59:25","2019-08-16 10:59:25",,"Eriksen","Ludvig","m",,,,
1075,"2019-08-16 11:00:03","2019-08-16 11:00:03",,"Eriksen","Konrad","m",,,,
1279,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Eriksen","Alfred","m",,,,
1823,"2019-08-16 11:01:32","2019-08-16 11:01:32",,"Eriksen","Richard","m",,,,
2043,"2019-08-16 11:01:53","2019-08-16 11:01:53",,"Eriksen","A.E.","m",,,,
2356,"2019-08-16 11:02:16","2019-08-16 11:02:16",,"Eriksen","Bjarne","m",,,,
2531,"2019-08-16 11:02:27","2019-08-16 11:02:27",,"Eriksen","Gustav","m",,,,
3158,"2019-08-16 11:03:47","2019-08-16 11:03:47",,"Eriksen","Andreas","m",,,,
3338,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Eriksen","Einar","m",,,,
4044,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Eriksen","Ove Andre","m",,,,
2868,"2019-08-16 11:03:01","2019-08-16 11:03:01",,"Eriksholm","Andreas J.","m",,,,
142,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Erslew","Th. Hansen","m",,,,
836,"2019-08-16 10:59:43","2019-08-16 10:59:43",,"Eskeland","Lars","m",,,,
1520,"2019-08-16 11:00:36","2019-08-16 11:00:36",,"Eskeland","Severin","m",,,,
2387,"2019-08-16 11:02:17","2019-08-16 11:02:17",,"Eskeland","Øystein","m",,,,
1878,"2019-08-16 11:01:38","2019-08-16 11:01:38",,"Esmann","Gustav","m",,,,
2693,"2019-08-16 11:02:44","2019-08-16 11:02:44",,"Espedal","Jens Olavsen","m",,,,
1673,"2019-08-16 11:01:17","2019-08-16 11:01:17",,"Espeland","Arne","m",,,,
1980,"2019-08-16 11:01:48","2019-08-16 11:01:48",,"Espeland","Sigmund","m",,,,
102,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Estlander","C.G.","m",,,,
3492,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Evang","Karl","m",,,,
3373,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Evensmo",,,,,,
3540,"2019-08-16 11:03:54","2019-09-12 16:05:17",,"Evensmo","Sigurd",,,,,
3719,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Evensmo","Sigrud m. fl.",,,,,
4276,"2019-09-12 12:45:35","2019-09-12 12:45:35",,"Evensmo","Sigurd",,,,,
1523,"2019-08-16 11:00:37","2019-08-16 11:00:37",,"Evje","Bjørn","m",,,,
2579,"2019-08-16 11:02:30","2019-08-16 11:02:30",,"Evjenth","Håkon","m",,,,
2899,"2019-08-16 11:03:06","2019-08-16 11:03:06",,"Evjenth","Haakon","m",,,,
2722,"2019-08-16 11:02:48","2019-08-16 11:02:48",,"Ewald","Carl","m",,,,
2250,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Fabricius","Johan","m",,,,
3525,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Fadejev","Aleksandr Aleksandrovitsj",,,,,
3821,"2019-08-16 11:03:59","2019-08-16 11:03:59",,"Fagerberg","Sven",,,,,
85,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Fahlstrøm","Axel A.","m",,,,
2291,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Fahlstrøm","Kristian","m",,,,
2867,"2019-08-16 11:03:01","2019-08-16 11:03:01",,"Falck","Mogens","m",,,,
2895,"2019-08-16 11:03:05","2019-08-16 11:03:05",,"Falck-Ytter","Oluf Vilhelm","m",,,,
3887,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Faldbakken","Matias","m",,,,
1002,"2019-08-16 10:59:53","2019-08-16 10:59:53",,"Falk","Erling","m",,,,
1225,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Falk","Hjalmar","m",,,,
2308,"2019-08-16 11:02:13","2019-08-16 11:02:13",,"Falk","Arne","m",,,,
1078,"2019-08-16 11:00:03","2019-08-16 11:03:59",,"Falkberget","Johan","m",,,,
3505,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Falkberget",,,,,,
3915,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Falkeid","Kolbein","m",,,,
323,"2019-08-16 10:59:23","2019-08-16 10:59:23",,"Falkman","A.","m",,,,
2204,"2019-08-16 11:02:08","2019-08-16 11:03:53",,"Fallada","Hans",,,,,
1046,"2019-08-16 10:59:58","2019-08-16 10:59:58",,"Falsen","Envold","m",,,,
1061,"2019-08-16 10:59:59","2019-08-16 10:59:59",,"Falsen","Conrad","m",,,,
2553,"2019-08-16 11:02:28","2019-08-16 11:02:28",,"Fanebust","Toralv","m",,,,
1005,"2019-08-16 10:59:54","2019-08-16 10:59:54",,"Fangen","Ronald","m",,,,
4198,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Farsethås","Ane","f",,,,
86,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Fasting","Georg Frederik Christopher","m",,,,
681,"2019-08-16 10:59:37","2019-08-16 10:59:37",,"Fasting","Claus","m",,,,
1292,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Fasting","Ole Wilhelm","m",,,,
1524,"2019-08-16 11:00:37","2019-08-16 11:00:37",,"Fasting","Georg","m",,,,
2309,"2019-08-16 11:02:13","2019-08-16 11:02:13",,"Fasting","Kåre","m",,,,
2172,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Faulkner","William","m",,,,
1669,"2019-08-16 11:01:16","2019-08-16 11:01:16",,"Fay","Bernard","m",,,,
87,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Faye","Andreas","m",,,,
2310,"2019-08-16 11:02:13","2019-08-16 11:02:13",,"Fearnley","Marie","f",,,,
3546,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Fearnley","Ragnhild","f",,,,
89,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Feilberg","Karl Fr.","m",,,,
90,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Feilberg","Magnus W.","m",,,,
3166,"2019-08-16 11:03:48","2019-08-16 11:03:48",,"Feilberg","Ludvig","m",,,,
497,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Feilitzen","O.V.","m",,,,
2767,"2019-08-16 11:02:53","2019-08-16 11:02:53",,"Feinsilber","Louis","m",,,,
3534,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Fellman","David","m",,,,
91,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Feragen","Andreas M.","m",,,,
2398,"2019-08-16 11:02:18","2019-08-16 11:02:18",,"Ferkingstad","J.D.","m",,,,
3447,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Ferlin","Nils",,,,,
2158,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Fermann","Erik","m",,,,
4163,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Fermann","Hans","m",,,,
2236,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Ferrero","Guglielmo","m",,,,
1294,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Fett","Harry","m",,,,
16,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Fibiger","Elfride","f",,,,
2768,"2019-08-16 11:02:53","2019-08-16 11:02:53",,"Figenschau","P.W.","m",,,,
2444,"2019-08-16 11:02:21","2019-08-16 11:02:21",,"Filseth","Johan","m",,,,
2514,"2019-08-16 11:02:25","2019-08-16 11:02:25",,"Findahl","Theo","m",,,,
3276,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Fink","Viktor","m",,,,
1401,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Finne","Gabriel","m",,,,
1247,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Finsen","Nulle","m",,,,
2063,"2019-08-16 11:01:55","2019-08-16 11:01:55",,"Fisher","S.G.","m",,,,
1996,"2019-08-16 11:01:49","2019-08-16 11:01:49",,"Fiskaa","Gerh.Andr.","m",,,,
2974,"2019-08-16 11:03:18","2019-08-16 11:03:18",,"Fiske","Nils","m",,,,
3693,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Fison","Peter","m",,,,
1938,"2019-08-16 11:01:43","2019-08-16 11:01:43",,"Fitch","Clyde","m",,,,
3741,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Fitzgerald","F. Scott","m",,,,
2589,"2019-08-16 11:02:31","2019-08-16 11:02:31",,"Five","Magnus","m",,,,
4070,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Fjeldberg","Guri","f",,,,
1917,"2019-08-16 11:01:42","2019-08-16 11:01:42",,"Fjellanger","Nils","m",,,,
1544,"2019-08-16 11:00:40","2019-08-16 11:00:40",,"Fjellbu","Georg","m",,,,
2371,"2019-08-16 11:02:16","2019-08-16 11:02:16",,"Fjermeros","Karl","m",,,,
3891,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Fjordman",,"m",,,,
2566,"2019-08-16 11:02:29","2019-08-16 11:02:29",,"Fjær","Sigurd","m",,,,
1444,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Fjørtoft","Laurits","m",,,,
1587,"2019-08-16 11:00:47","2019-08-16 11:00:47",,"Fjørtoft","Laurids","m",,,,
1859,"2019-08-16 11:01:36","2019-08-16 11:01:36",,"Fjørtoft","Olaves","m",,,,
3958,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Fjørtoft","Olaus","m",,,,
2287,"2019-08-16 11:02:11","2019-08-16 11:02:11",,"Flaaten","Svein","m",,,,
2394,"2019-08-16 11:02:17","2019-08-16 11:02:17",,"Flatin","Tov","m",,,,
2479,"2019-08-16 11:02:23","2019-08-16 11:02:23",,"Flatin","Ketil","m",,,,
1372,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Fleischer","Andreas","m",,,,
1525,"2019-08-16 11:00:37","2019-08-16 11:00:37",,"Flem","Ivar","m",,,,
4055,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Fleming","Ian",,,,,
400,"2019-08-16 10:59:26","2019-08-16 10:59:26",,"Flemmer","M.","m",,,,
919,"2019-08-16 10:59:48","2019-08-16 10:59:48",,"Flo","Rasmus","m",,,,
1445,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Floden","Halvor","m",,,,
2101,"2019-08-16 11:02:01","2019-08-16 11:02:01",,"Flodmann","A.","m",,,,
92,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Flood","Constantius","m",,,,
93,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Flood","Johannes","m",,,,
686,"2019-08-16 10:59:38","2019-08-16 10:59:38",,"Flood","Jørgen Wright","m",,,,
1297,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Flood","Ingeborg","f",,,,
1526,"2019-08-16 11:00:37","2019-08-16 11:00:37",,"Flood","Just W.","m",,,,
95,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Flor","Pierre P.","m",,,,
1947,"2019-08-16 11:01:44","2019-08-16 11:01:44",,"Flornes","Hans","m",,,,
3237,"2019-08-16 11:03:49","2019-08-16 11:04:03",,"Fløgstad","Kjartan",,,,,
2015,"2019-08-16 11:01:51","2019-08-16 11:01:51",,"Fogg","Finn","m",,,,
1998,"2019-08-16 11:01:50","2019-08-16 11:01:50",,"Folkesen","Fin","m",,,,
955,"2019-08-16 10:59:49","2019-08-16 10:59:49",,"Folkestad","S.","f",,,,
1298,"2019-08-16 11:00:14","2019-08-16 11:04:07",,"Folkestad","Bernhard",,,,,
1485,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Folkestad","Bjarne","m",,,,
3400,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Folkestad",,,,,,
2404,"2019-08-16 11:02:18","2019-08-16 11:02:18",,"Follestad","Richard Magnar","m",,,,
96,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foltmar","Chr.O.D.","m",,,,
2995,"2019-08-16 11:03:20","2019-08-16 11:03:20",,"Forfang","Ingvald","m",,,,
2167,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Forsberg","Ingvald","m",,,,
98,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foss","Frithjof","m",,,,
103,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foss","Henrik H.","m",,,,
105,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foss","Herman","m",,,,
107,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foss","Wilhelm","m",,,,
1443,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Foss","Kaare","m",,,,
2273,"2019-08-16 11:02:10","2019-08-16 11:02:10",,"Foss","Per W.","m",,,,
3201,"2019-08-16 11:03:48","2019-08-16 11:03:48",,"Foss","Kåre","m",,,,
4224,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Fosse","Jon","m",,,,
2194,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Fostervoll","Kaare","m",,,,
108,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Fougstad","Carl A.","m",,,,
3512,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Fraenkl","Pavel","m",,,,
2134,"2019-08-16 11:02:06","2019-08-16 11:02:06",,"France","Anatole","m",,,,
109,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Frantzen","Johan N.","m",,,,
17,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Frederiksen","K.","f",,,,
3300,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Frederiksen","Emil","m",,,,
3543,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Fredriksen","Emil","m",,,,
3630,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Fredriksen","Gertrude","f",,,,
2681,"2019-08-16 11:02:42","2019-08-16 11:02:42",,"Freihov","Halvdan","m",,,,
750,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Freihow","Th.","m",,,,
3453,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Freihow","H. W.",,,,,
110,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Frich","David Chr.","m",,,,
1301,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Frich","Øvre Richter","m",,,,
1810,"2019-08-16 11:01:31","2019-08-16 11:01:31",,"Frich","Stefan","m",,,,
3339,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Fridegård","Jan","m",,,,
81,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Friedlaender","A.E.","m",,,,
1527,"2019-08-16 11:00:37","2019-08-16 11:00:37",,"Fries-Schwensen","H.","m",,,,
459,"2019-08-16 10:59:28","2019-08-16 10:59:28",,"Frigstad","A.","m",,,,
1935,"2019-08-16 11:01:43","2019-08-16 11:01:43",,"Frigstad","Olav A.","m",,,,
111,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Friis","Jens Andreas","m",,,,
113,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Friis","Joh.","m",,,,
760,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Friis","Peder Claussøn","m",,,,
1142,"2019-08-16 11:00:06","2019-08-16 11:00:06",,"Friis","Jacob","m",,,,
114,"2019-08-16 10:59:18","2020-02-17 22:21:46",,"Frimann","Claus","m",,,,
4071,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Frimann","Stine","f",,,,
4131,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Frislid","Ragnar","m",,,,
913,"2019-08-16 10:59:47","2019-08-16 10:59:47",,"Fritsvold","J.P.","f",,,,
123,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Fritzner","Johan","m",,,,
370,"2019-08-16 10:59:25","2019-08-16 10:59:25",,"From","Julius","m",,,,
3600,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Fromm","Erich","m",,,,
4215,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Fronth-Nygren","Johanne","f",,,,
3169,"2019-08-16 11:03:48","2019-08-16 11:03:48",,"Fröding","Gustav","m",,,,
3184,"2019-08-16 11:03:48","2019-08-16 11:03:48",,"Fröding","Gustaf","m",,,,
1602,"2019-08-16 11:00:52","2019-08-16 11:00:52",,"Frøchen","Just","m",,,,
1680,"2019-08-16 11:01:18","2019-08-16 11:01:18",,"Frøding","Gustaf","m",,,,
2810,"2019-08-16 11:02:56","2019-08-16 11:02:56",,"Frøen","Emil","m",,,,
2435,"2019-08-16 11:02:20","2019-08-16 11:02:20",,"Frøland","Sophus","m",,,,
2621,"2019-08-16 11:02:35","2019-08-16 11:02:35",,"Frøvig","D.A.","m",,,,
2580,"2019-08-16 11:02:30","2019-08-16 11:02:30",,"Frøyland","Lars","m",,,,
4110,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Fu","Tu","m",,,,
1302,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Fuerst","Hans Backer","m",,,,
124,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Fuglestvedt","Ole G.","m",,,,
3956,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Furseth","Astor","m",,,,
1351,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Furu","Ove Gude","m",,,,
935,"2019-08-16 10:59:49","2019-08-16 10:59:49",,"Futterup","Johanne E.F.","f",,,,
3045,"2019-08-16 11:03:30","2019-08-16 11:03:30",,"Futterup","J.E.","f",,,,
18,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Futtrup","Johanne","u",,,,
125,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Fyhn","Karl H.","m",,,,
749,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Fyhn","Karl Henry","m",,,,
4072,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Fyhn","Morten","m",,,,
6,"2019-08-16 10:59:16","2019-09-01 20:42:43",,"Færden","Michael Joh.","m",1836,1912,"98066588",
126,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Færden","Michael Joh .","m",,,,
213,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Færden","M.F.","m",,,,
1303,"2019-08-16 11:00:14","2019-08-16 11:03:57",,"Fønhus","Mikkjel",,,,,
3391,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Fønhus",,,,,,
3640,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Fønhus","Mikkel m. fl.",,,,,
2885,"2019-08-16 11:03:03","2019-08-16 11:03:03",,"Fønss","Otto Carl Chr.","m",,,,
1305,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Føyen","Jean F.","m",,,,
1870,"2019-08-16 11:01:38","2019-08-16 11:01:38",,"Gad","Emma","f",,,,
4073,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Galaaen","Gunn Magni","f",,,,
3265,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Galilei","Galileo","m",,,,
3658,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Gallis","Arne","m",,,,
1682,"2019-08-16 11:01:18","2019-08-16 11:01:18",,"Galsworthy","John","m",,,,
2498,"2019-08-16 11:02:24","2019-08-16 11:02:24",,"Galåen","Jens","m",,,,
710,"2019-08-16 10:59:38","2019-08-16 10:59:38",,"Gamborg","Joachim Christian","m",,,,
2692,"2019-08-16 11:02:44","2019-08-16 11:02:44",,"Gandrup","Richard","m",,,,
1306,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Garaasen","Haakon","m",,,,
2690,"2019-08-16 11:02:44","2019-08-16 11:02:44",,"Garaasen","Håkon","m",,,,
3034,"2019-08-16 11:03:27","2019-08-16 11:03:27",,"Garatun-Tjeldstø","Gerhard","m",,,,
2292,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Garboe","Rolf","m",,,,
61,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Garborg","Arne","m",,,,
1308,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Garborg","Hulda","f",,,,
1448,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Garborg","A rne","m",,,,
2606,"2019-08-16 11:02:33","2019-08-16 11:02:33",,"Garle","Trond","m",,,,
2554,"2019-08-16 11:02:28","2019-08-16 11:02:28",,"Garåsen","Ingvar","m",,,,
2347,"2019-08-16 11:02:15","2019-08-16 11:02:15",,"Gauguin","Paul","m",,,,
3122,"2019-08-16 11:03:43","2019-08-16 11:03:43",,"Gauguin","Pola","f",,,,
2782,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Gauslaa","Einar","m",,,,
2290,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Geijerstam","Gøsta af","m",,,,
2716,"2019-08-16 11:02:48","2019-08-16 11:02:48",,"Geijerstam","Gustaf af","m",,,,
3156,"2019-08-16 11:03:47","2019-08-16 11:03:54",,"Gelsted","Otto",,,,,
3631,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Genet","Jean m. fl.",,,,,
1684,"2019-08-16 11:01:18","2019-08-16 11:01:18",,"Geraldy","Paul","m",,,,
803,"2019-08-16 10:59:42","2019-08-16 10:59:42",,"Gerhardt","Paul","m",,,,
515,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Gering","H.","m",,,,
2625,"2019-08-16 11:02:35","2019-08-16 11:02:35",,"Gertsen","Trygve","m",,,,
3331,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Gibbon",,,,,,
4319,"2020-01-24 10:40:18","2020-01-24 10:40:18",,"Gibbon","Lewis Grassic","m",,,,
1685,"2019-08-16 11:01:18","2019-08-16 11:01:18",,"Gide","Andre","m",,,,
1529,"2019-08-16 11:00:38","2019-08-16 11:00:38",,"Gierløff","Christian","m",,,,
1922,"2019-08-16 11:01:42","2019-08-16 11:01:42",,"Gil","Anders M.","m",,,,
3347,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Gislason","Bjarni M.","m",,,,
134,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gislesen","Henriette J.","f",,,,
1309,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Giæver","John","m",,,,
3146,"2019-08-16 11:03:47","2019-08-16 11:03:47",,"Giæver","J.","m",,,,
833,"2019-08-16 10:59:43","2019-08-16 10:59:43",,"Gjelsvik","Nikolaus","m",,,,
1495,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Gjelsvik","Nikolai","m",,,,
4018,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Gjelsvik","Erling T.",,,,,
4135,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Gjelsvik","Erling","m",,,,
932,"2019-08-16 10:59:49","2019-08-16 10:59:49",,"Gjemsø","Ejnar","m",,,,
2216,"2019-08-16 11:02:08","2019-08-16 11:02:08",,"Gjengedal","Knut","m",,,,
2687,"2019-08-16 11:02:44","2019-08-16 11:02:44",,"Gjerdal","Sven","m",,,,
1939,"2019-08-16 11:01:44","2019-08-16 11:01:44",,"Gjerlow","J.","m",,,,
2783,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Gjerløw","Olaf","m",,,,
2875,"2019-08-16 11:03:02","2019-08-16 11:03:02",,"Gjermoe","Albert","m",,,,
135,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjertsen","Fredrik","m",,,,
2445,"2019-08-16 11:02:21","2019-08-16 11:02:21",,"Gjertsen","Trygve","m",,,,
4151,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Gjertsen","Bjørn","m",,,,
1234,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Gjesdahl","Paul","m",,,,
1310,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Gjesdahl","Katharina","f",,,,
2755,"2019-08-16 11:02:52","2019-08-16 11:02:52",,"Gjesdahl","J.F.","m",,,,
3809,"2019-08-16 11:03:59","2019-08-16 11:03:59",,"Gjesdahl","Sven","m",,,,
136,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjessing","Gustav H.","m",,,,
137,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjessing","Gustav A.","m",,,,
138,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjessing","Mads Dahl","m",,,,
139,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjessing","Matthias D.","m",,,,
1053,"2019-08-16 10:59:58","2019-08-16 10:59:58",,"Gjessing","Gustav Antonio","m",,,,
1251,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Gjessing","Marcus","m",,,,
3359,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Gjessing","Gutorm","m",,,,
3437,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Gjessing",,,,,,
3749,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Gjessing","Ketil","m",,,,
3922,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Gjessing","Kjetil","m",,,,
1450,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Glad","Paul","m",,,,
140,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gleditsch","Hjalmar E.D.","m",,,,
356,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"Gleditsch","Jens","m",,,,
1604,"2019-08-16 11:00:52","2019-08-16 11:00:52",,"Gleditsch","Theodor","m",,,,
4007,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Glucksmann","Andre","m",,,,
141,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Glueckstad","Andreas M.","m",,,,
388,"2019-08-16 10:59:26","2019-08-16 10:59:26",,"Glueckstad","M.","m",,,,
143,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gløersen","Ole Kristian","m",,,,
639,"2019-08-16 10:59:36","2019-08-16 10:59:36",,"Gløersen","Kristian","m",,,,
1311,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Gløersen","Kari","f",,,,
3116,"2019-08-16 11:03:41","2019-08-16 11:03:41",,"Gløersen","Gerhard","m",,,,
2935,"2019-08-16 11:03:11","2019-08-16 11:03:11",,"Gnudtzmann","Albert","m",,,,
3262,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Godal","Odd","m",,,,
947,"2019-08-16 10:59:49","2019-08-16 10:59:49",,"Goethe","Johann Wolfgang von","m",,,,
4206,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Goga","Nina","f",,,,
1616,"2019-08-16 11:01:07","2019-08-16 11:01:07",,"Gogol","Nikolaj","m",,,,
