"id","created_at","updated_at","deleted_at","created_by","updated_by","inv_no","section_or_side","material","connections","negative","acquisition","title_or_type","size","provenance","language","lines","palaeographic_description","author","content","people","places","origin","state_of_preservation","items","publ_side","genre","fullsizefront_r1","fullsizeback_r1","translation","bibliography","negative_in_copenhagen","date_cataloged","extent_genre","language_code","date1","date2","date","title_statement","material_long","subjects","public","p_oslo_vol","p_oslo_nr","internal_comments","conservation_notes","acquisition_year","trismegistos_url","papyri_dclp_url"
67,,"2021-02-09 23:53:25",,,,"1026","Recto","Pap","P.Oslo inv. 1100","Yes","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 18, 1929","List of delinquent taxpayers","15.6 x 16.6 cm.","Probably Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","Greek","15",,"Hermaios, tax collector","List of persons owing taxes, drawn up by the tax collector in Ibion.","[""Ptolemaios, tax collector of Ibion"", ""Nero Claudius Caesar Augustus Germanicus, emperor"", ""Ammoneus, elder son of Saras"", ""Ammoneus, younger son of Saras""]","[""Ibion""]","Ibion Eikosipentarouron, Polemonos meris, Arsinoite nome, province of Egypt",,1,"Recto; the Verso is blank","Documentary","1026r.jpg",,"From Hermaios, poll-tax proctor of Ibion, according to request: those owing, up to the month Sebastos of the present fourth year of the reign of Nero Claudius Caesar Augustus Germanicus Imperator, for poll-tax for the third year and dike-tax for the second year, belonging to (the category of) untraceable tax delinquents, that is: those who have disappeared and have left for unknown places, for poll-tax 1318 silver drachmas and for dike-tax 232 drachmas, total 1550 silver drachmas. Moreover additional dues will have to be paid. The individual items are: Ammoneus, elder son of Saras, for poll-tax 45 drachmas . obols, for dike-tax 6 drachmas 4 obols. Ammoneus, younger son of Saras, for poll-tax 45 drachmas . obols, for dike-tax 6 drachmas 4 obols.",,TRUE,,"1 papyrus ; 15.6 x 16.6 cm.","grc","57",,"September 18, 57 A.D.","List of delinquent taxpayers","Papyrus","[""Taxation"", ""Tax collection"", ""Arrears"", ""List""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;18;13862"
68,,"2021-02-09 23:53:26",,,,"1100","Recto","Pap","P.Oslo inv. 1026","Yes","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 28, 1929","Statement of arrears","16.4 x 16 cm.","Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","Greek","9",,"Unknown tax collector","The document concerns arrears of taxes from the Arsinoite nome and is regarded as the lower part of P.Oslo 1026.","[""Didymus"", ""Thsaphibis"", ""Harpalus"", ""Harmiysis, son of Harmiysis"", ""Psosneus, son of Petenou( )"", ""Heraclas, son of Centaurus"", ""Nero Claudius Caesar Augustus Germanicus Imperator, emperor""]","[""Oxyrhynchus""]","Arsinoite nome, province of Egypt",,1,"Recto; the Verso is blank","Documentary","1100r.jpg",,"Didymus ..., Thsaphibis, ... of Harpalus ..., Harmiysis, son of Harmiysis ..., Psosneus alias ..., Psosneus son of Petenou( ), for poll-tax 45 drachmas 3 obols, for dike-tax 6 drachmas 4 obols. Heraclas, son of Centaurus, for poll-tax 45 drachmas 3 obols, for dike-tax 6 drachmas 4 obols. The same person for the city of Oxyrhynchus for poll-tax 16 drachmas, for dike-tax 13 drachmas 2 obols. The fourth year of Nero Claudius Caesar Augustus Germanicus Imperator, the 21st of the month Sebastos.",,TRUE,,"1 papyrus ; 16.4 x 16 cm.","grc","57",,"September 18, 57 A.D.","Statement of arrears","Papyrus","[""Taxation"", ""Tax collection"", ""Arrears"", ""List""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;18;13862"
69,,"2021-02-09 23:53:26",,,,"1023","Recto","Pap",,"Yes","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 18, 1929","Letter","24.8 x 11.6 cm.","Unknown place, province of Egypt","Greek","14","The text of the document is written in a clerc's big and wellformed upright letters, but after l.10: ides, the rest is added in the writer's own cursive hand-writing.","Dioscorus alias Xenon, royal scribe","Cover letter to a list of people exempt from the penthemeros.","[""Dioscorus alias Xenon, royal scribe of the Memphite nome"", ""Aurelius Arrianus"", ""Marcus Aurelius Severus Antoninus Pius Augustus, emperor""]","[""Memphite nome""]","Memphis, Memphite nome, province of Egypt",,1,"Recto; the Verso is published separately","Documentary","1023r.jpg",,"(2. hand) 22 (A.D. 214) Payni 30 (June 24).(1. hand) Dioscorus, also called Xenon, royal scribe of the Memphite nome, to mighty Aurelius Arrianus, greeting. I have sent to you (the names of) the persons exempted by me from five days' corvée of the embankment and canal works in the month of Pharmouthi of the present twenty-second year of the Imperator Marcus Aurelius Severus Antoninus Pius Augustus. I write, my lord, that you may know. (2. hand) I pray for your health, my lord.The 22nd year of the Imperator Caesar Marcus Aurelius Severus Antoninus Parthicus Maximus Britannicus Maximus Germanicus Maximus Pius Augustus, Pachon 8 (May 3, A.D. 214).","Kruse, T, Der Königliche Schreiber, 2002, p 317-319.",TRUE,"2005-07-21","1 papyrus ; 24.8 x 11.6 cm.","grc","214",,"May 3, 214 A.D.","Letter","Papyrus","[""Administration"", ""Agriculture"", ""Forced labour: Scribe""]",TRUE,,,,,,,
70,,"2021-02-09 23:53:26",,,,"1074","Recto","Pap","P.Oslo inv. 1075","Yes","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 18, 1929","Notification of death","22 x 9.2 cm.","Unknown place, province of Egypt","Greek","10","Written in careless, sloping letters and seems to be a copy of P.Oslo inv. 1075.","Antinous, son of Cronion","Notification to Isidotus, royal scribe, from Antinous, about the death of his son Saprion.","[""Isidotus, alias Origenes, royal scribe of Heraclides"", ""Antinous, son of Cronion"", ""Saprion, son of Antinous""]","[""Heraclides, Arsinoite nome""]","Arsinoiton polis, Arsinoite nome, province of Egypt",,1,"Recto; the Verso is blank","Documentary","1074r.jpg",,"To Isidotus, also called Origenes, royal scribe of the division of Heraclides in the Arsinoite nome, from Antinous, son of Cronion, son of Sarapion, of the Platia' ...... quarter. My son Saprion, paying a poll-tax in the said quarter, died in the present month Mecheir of the present year. I therefore request that his name be placed on the list of the deceased persons, as in similar cases. I therefore present (this notification).",,TRUE,,"1 papyrus ; 22 x 9.2 cm.","grc","215",,"January 26-February 24, 215 A.D.","Notification of death","Papyrus","[""Census"", ""Death"", ""Population control""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;6;9627"
71,,"2021-02-09 23:53:26",,,,"1075","Recto","Pap","P.Oslo inv. 1074","Yes","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 18, 1929","Notification of death","20 x 10 cm.","Unknown place, province of Egypt","Greek","16","Written in an upright, skilled hand.","Antinous, son of Cronion","Notification to Isidotus, royal scribe, from Antinous, about the death of his son Saption.","[""Isidotus, alias Origenes, royal scribe of Heraclides"", ""Antinous, son of Cronion"", ""Saprion, son of Antinous"", ""Caesar Marcus Aurelius Severus Antoninus Parthicus Maximus Britannicus Maximus Pius Augustus, emperor""]","[""Heraclides, Arsinoite nome""]","Arsinoiton polis, Arsinoite nome, province of Egypt","The lower part of the papyrus is broken and the text is therefore not complete.",1,"Recto; the Verso is blank","Documentary","1075r.jpg",,"To Isidotus, also called Origenes, royal scribe of the division of Heraclides in the Arsinoite nome, from Antinous, son of Cronion, son of Sarapion, of the Platia' ...... quarter. My son Saprion, paying a poll-tax in the said quarter, died in the present month Mecheir of the present year. I therefore request that his name be placed on the list of the deceased persons, as in similar cases. I therefore present (this notification).The 23rd year of the Imperator Caesar Marcus Aurelius Severus Antoninus Parthicus Maximus Britannicus Maximus Pius Augustus.",,TRUE,,"1 papyrus ; 20 x 10 cm.","grc","215",,"January 26 - February 24, 215 A.D.","Notification of death","Papyrus","[""Census"", ""Death"", ""Population control""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;6;9627"
72,,"2021-02-09 23:53:26",,,,"1029","Recto","Pap",,"Yes","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 18, 1929","Loan of wheat","17 x 6.3 cm.","Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","Greek","22","The body of the contract is written in an uneven hand-writing; the letters are here broad and fairly upright, there small and more cursive. The hand of the subscription is quite regular and easier to read.","Heraklas, son of Heraklas & Kroniaina, daughter of Athenion and mother of Heraklas","Confirmation of a loan of wheat given by Patron to Heraklas and his mother Kroniaina.","[""Heraklas, son of Heraklas"", ""Kroniaina, daughter of Athenion and mother of Heraklas"", ""Patron, son of Hera..."", ""Heras, son of Herak...""]","[""Tebtynis""]","Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","Only the right part of the document is preserved. The top of the document is broken, so that date and place and the opening words are missing.",1,"Recto; the Verso is blank","Documentary","1029r.jpg",,"Heraklas, son of Heraklas, (... aged about ... years ...) and Kroniaina, daughter of Athenion, aged about (...) years, (...) of the village of Tebtynis, with her guardian, her own son Heraklas, acknowledge to Patron, son of Hera(...), aged about thirty years, having a scar on (...) his forehead, that they have received from him, Patron, a loan of four artabas of wheat, measured by the four-choinikes measure (of Tebtynis?) owned by him, Patron, and that the acknowledging parties will repay (the loan) on mutual security in the month of Payni of the current year, without delay, Patron having the right of execution on the acknowledging persons and upon whichsoever of them he may choose, and upon all their property, as if in accordance with a legal decision, and in answer to the formal question they have given their consent. (2nd hand) We, Heraklas, son of Heraklas, and my mother Kroniaina, daughter of Athenion, with me as her guardian, have received from Patron a loan of four artabas of wheat, which we will repay as aforesaid.Heras, son of Herak(...), has written for them, the parties being illiterate. Docket of the record-office at Tebtynis.",,TRUE,,"1 papyrus ; 17 x 6.3 cm.","grc","100","199","IInd century A.D.","Loan of wheat","Papyrus","[""Agriculture"", ""Loan (Wheat)"", ""Contract"", ""Illiteracy""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;14;12023"
73,,"2021-02-09 23:53:26",,,,"555","Recto","Pap",,"Yes","Bought from natives of Behnasa, 28.3. 1928. Part of a joint purchase of Columbia, Michigan, Princeton and Oslo universities","Lease of land","7.8 x 4.6 cm.","Oxyrhynchite nome, province of Egypt","Greek","15",,,"Fragment of a lease of land from the village of Tholthis in the Oxyrhynchite nome.","[""Aurelius Achilles""]","[""Tholthis""]","Tholthis, Oxyrhynchite nome, province of Egypt","Only the middle part of the document is preserved, it is broken on the left as well as the right side. The top is preserved, at the bottom it is broken off.",1,"Recto; the Verso is blank","Documentary","555r.jpg",,"To Aurelius Achilles (...) and however he is styled through M..., his agent, from N.N., (...) his mother being Ta... of my own free will I undertake to lease from you (...) dating from the present (...) year (...) the holdings belonging to you at the village Tholthis (..) from another or other parcels (...) previously cultivated by me (to sow annually) the one half (with) ......, the other half (to plant with .... the seed and .... at an annual rent of) ..... artabas of wheat.",,TRUE,,"1 papyrus ; 7.8 x 4.6 cm.","grc","250","300","(Late) IIIrd century A.D.","Lease of land","Papyrus","[""Agriculture"", ""Lease"", ""Land ownership""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;14;12025"
74,,"2021-02-09 23:53:26",,,,"1041","Recto","Pap",,"Yes","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 18, 1929","Complaint","22 x 9.5 cm.","Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","Greek","20",,"Sokmenis","Complaint and petition to the strategos Claudius Areius from Sokmenos, concerning a theft from his olive yard.","[""Sokmenis, son of Mou..."", ""Claudius Areius, strategos"", ""Caesar Nerva Traianus Augustus, emperor""]","[""Psenarpsenesis"", ""Heracleidou meris""]","Psenarpsenesis, Herakleidou meris, Arsinoite nome, province of Egypt",,1,"Recto, the Verso is blank","Documentary","1041r.jpg",,"To Claudius Areius, strategus of the division of Herakleides in the Arsinoite nome, from Sokmenis, son of Mou..., of the village of Psenarpsenesis. On the night before the eighth of the current month ... was thievishly stolen from me, from the olive yard belonging to me in the neighbourhood of Psenarpsenesis, two artabai of (gathered?) olives, and ... of beams of olive wood ... and ... other ... whatever ... (Therefore I request) that there be made an inquiry into the matter, in order that the culprit may get the appropriate punishment. Signature. The third year of Imperator Caesar Nerva Traianus Augustus ... Note of the strategus (?).",,TRUE,,"1 papyrus ; 22 x 9.5 cm.","grc","100",,"100 A.D.","Complaint","Papyrus","[""Complaint"", ""Petition"", ""Theft"", ""Agriculture""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;14;12022"
75,,"2021-02-09 23:53:25",,,,"1088","Recto","Pap",,"Yes","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 18, 1929","Complaint","11.1 x 4.9 cm.","Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","Greek","9",,"Petosiris","Complaint with petition from Petosiris to a strategos, concerning a theft.","[""Petosiris"", ""Nerva Caesar Augustus, emperor""]","[]","Unknown place, province of Egypt","Just the lower part of the document is preserved, and both sides of the fragment are torn off.",1,"Recto, the Verso is blank","Documentary","1088r.jpg",,"... must be kept in bed ... they carried off all (we?) had in my house, which I will disclose at the specified time. Wherefore I request you that they be brought before you for fitting punishment. Farewell. Petosiris, aged about 43 years, without distinguishing marks. The second year of Imperator Nerva Caesar Augustus, Sebastos 3.",,,,"1 papyrus ; 11.1 x 4.9 cm.","grc","97",,"August 31, 97 A.D.","Complaint","Papyrus","[""Complaint"", ""Petition"", ""Theft""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;16;12548"
76,,"2021-02-09 23:53:26",,,,"1091","Recto","Pap",,"No","Purchased by L. Amundsen from M. Nahman, Cairo, Feb. 18, 1929","Complaint","11.4 x 6 cm.","Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","Greek","12",,"Aphrodisios","Complaint with petition to the strategos Arrius Herakleides from Aphrodisios, concerning a theft done by a certain Petheus and some others.","[""Aphrodisios"", ""Arrius (Arrios) Herakleides, strategos"", ""Petheus""]","[""Herakleidou meris, Arsinoite nome""]","Unknown place, province of Egypt","Contains the upper left part of the document. It seems that at least half of the breadth of the document is lacking, probably about 15 letters.",1,"Recto, the Verso is blank","Documentary","1091r.jpg",,"To Arrios Herakleides, strategos of the division of Herakleides (of the Arsinoite nome) from Aphrodisios (son of ...) weaver, from (the village of ...). In the evening (of the x day) of the current month (...) a certain Petheus and (... and) others joining (those from?) the village approached (...) and having no (...) they snatched away ...",,,,"1 papyrus ; 11.4 x 6 cm.","grc","98",,"(before?) 98 A.D.","Complaint","Papyrus","[""Complaint"", ""Petition"", ""Theft""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;16;12549"
